Code;Name EN;Province;Lat;Long;1982;1990;2000;2010
CNJIA1307A;JIAJIAYING;HEBEI;40.5458;115.2449;;;22244;19008
CNWAF2208A;WAFANG;JILIN;45.6985;122.3457;;;10757;18991
CNSUS3604A;SUSHAN;JIANGXI;24.6501127;118.0311939;;;;18975
CNHES5113A;HESHU;SICHUAN;30.9619;106.4436;;;21326;18972
CNPAN4312A;PANGU;HUNAN;34.2757562;108.0739775;;;;18968
CNWAN4331A;WANMIPO;HUNAN;28.757877;109.497505;;;;18961
CNTIA4510B;TIANLIN;GUANGXI;29.8405;105.3109;12151;11871;17788;18958
CNSHU1411B;SHUANGCHI;SHANXI;36.9165;111.5136;;;;18949
CNWOK2309A;WOKEN;HEILONGJIANG;45.9944;130.5111;;;15501;18945
CNSHU4418A;SHUITOU;GUANGDONG;23.8848;113.6357;;;;18930
CNHON6206A;HONGXIANG;GANSU;30.98901;121.8113505;;;;18929
CNPIN2301A;PINGFANG;HEILONGJIANG;45.5674;126.6626;;;;18929
CNZEK6540A;ZEKETAI;XINJIANG;43.5333;83.2756;;;21283;18927
CNDAN6108A;DANGCHA;SHAANXI;37.9603;109.8246;;;;18926
CNHEM4502A;HEMU;GUANGXI;24.9103;109.1424;;;;18914
CNYOU6104A;YOUFENG;SHAANXI;34.3962;108.0366;;;21613;18913
CNTAN4310A;TANGCUN;HUNAN;29.8068;118.8529;;;11519;18912
CNGAN5222A;GANLONG;GUIZHOU;28.3286;108.7064;;;;18890
CNHEL5002A;HELIN;CHONGQING;30.4342032;103.79311;;;23072;18890
CNYAN4209C;YANGPING;HUBEI;31.495;114.09;;;;18890
CNSIG5202A;SIGE;GUIZHOU;26.545943;106.736971;;;;18889
CNLON6404A;LONGDE;NINGXIA;35.625915;106.111595;11196;12208;18574;18888
CNDIN3601A;DINGHU;JIANGXI;28.8206;115.5462;;;;18887
CNSHU5119A;SHUININGSI;SICHUAN;31.7973;106.9825;;;21818;18870
CNGUA3404A;GUANDIAN;ANHUI;28.0184184;120.6534288;;;;18869
CNHUI6540A;HUIYUAN;XINJIANG;23.7114347;102.4833037;;;;18865
CNGES3609A;GESHAN;JIANGXI;28.759241;118.064344;;;18025;18865
CNHAI3212B;HAINAN;JIANGSU;33.0457;119.982;;;33718;18853
CNDON2106A;DONGTANG;LIAONING;40.4139;124.3017;;;;18842
CNDAG2101A;DAGUJIAZI;LIAONING;42.3269;123.3708;;;23256;18841
CNHUA5106A;HUANGLU;SICHUAN;31.4083219;104.7189521;;;32003;18827
CNJIN1405B;JINMIAOPU;SHANXI;35.3332;112.8426;;;20013;18818
CNYAN4308A;YANGHUPING;HUNAN;29.151;110.5537;;;19758;18798
CNGUC2111A;GUCHENGZI;LIAONING;41.0249;122.3597;;;20080;18784
CNPIN1407A;PINGTOU;SHANXI;37.9496;112.9085;;;12822;18782
CNCHA6501A;CHANGSHANZI;XINJIANG;44.1126;87.5532;;;20897;18773
CNXIN4501C;XINWEI;GUANGXI;23.017047;108.954028;;;;18769
CNLIU6207A;LIUBA;GANSU;32.3945984;120.4382843;;;;18760
CNHUA2202A;HUANGSONGDIAN;JILIN;43.6499;127.7229;;;11733;18737
CNDIN5002A;DINGSHI;CHONGQING;30.36729;120.2351145;;;;18733
CNHEY5002A;HEYAN;CHONGQING;31.366;108.6626;;;;18731
CNSHI4414B;SHIKENG;GUANGDONG;24.4044;115.8318;;;21435;18730
CNGUS3208A;GUSANG;JIANGSU;32.9523836;118.5038764;;;;18730
CNCHA5113B;CHAIJING;SICHUAN;31.346809;106.27175;;;;18724
CNZUS4312A;ZUSHIDIAN;HUNAN;28.2329017;113.0424929;;;;18718
CNHEN3608A;HENGLONG;JIANGXI;27.3926;114.5539;;;22955;18715
CNYID4416A;YIDOU;GUANGDONG;31.3233398;120.6497477;;;;18715
CNLON5002H;LONGMEN;CHONGQING;30.792885;107.696051;;;;18711
CNSUJ5306A;SUJIA;YUNNAN;26.413772;112.8603646;;;;18705
CNGAN3610B;GANGSHANGJI;JIANGXI;28.1089;116.5169;;;;18700
CNLIU3609A;LIUGONGMIAO;JIANGXI;28.1136;115.3071;;;19073;18700
CNBAI6104A;BAIWANG;SHAANXI;34.659;108.6503;;;;18696
CNYUN6211A;YUNTIAN;GANSU;35.0973;104.7209;;;;18690
CNGUA4312B;GUANGPING;HUNAN;26.7895;109.6147;;;;18687
CNSHU4305A;SHUIDONG;HUNAN;24.1355015;110.1883135;;;;18686
CNNIX3417A;NIXI;ANHUI;30.1619;106.3013;;;36241;18685
CNCIL2112A;CILUSHU;LIAONING;43.0056;124.1355;;;20846;18684
CNSAN2101A;SANMIANCHUAN;LIAONING;42.1933;123.2923;;;21685;18680
CNDAN6321A;DANMA;QINGHAI;31.6213841;118.7144934;;;;18676
CNJIA4302A;JIASHAN;HUNAN;27.230972;113.339454;;;;18675
CNDAS2112A;DASIJIAZI;LIAONING;32.0322868;119.0590571;;;;18673
CNSHI3417A;SHITAI;ANHUI;30.6648;117.491568;10488;12072;21481;18656
CNYAN5117B;YANGJIA;SICHUAN;30.8604;107.222;;;;18652
CNYAO1307A;YAOJIAFANG;HEBEI;40.7156;114.8476;;;20779;18652
CNJIA4408A;JIANXIN;GUANGDONG;21.1347;110.1952;;;17787;18647
CNDAI1505A;DAILIJI;NEIMENGGU;39.9517864;116.3961962;;;;18643
CNXIJ4301A;XIJIANG;HUNAN;26.5224497;106.7083774;;;;18641
CNYAN4304E;YANHU;HUNAN;28.777647;109.431022;;;;18640
CNWUJ3415A;WUJIADIAN;ANHUI;31.2843;115.5667;;;25112;18637
CNZAO4307A;ZAOSHI;HUNAN;31.2929769;120.6036323;;;;18636
CNJIA4453A;JIAYI;GUANGDONG;28.6365;113.8298;;;38268;18634
CNYIN1502A;YINHAO;NEIMENGGU;41.114726;110.329486;;;;18633
CNCHA2207C;CHAGANHUA;JILIN;44.5932;124.089;;;;18627
CNSHU5002D;SHUANGTU;CHONGQING;30.765165;107.015158;;;27993;18624
CNDON5110A;DONGLIAN;SICHUAN;29.527;104.8421;;;;18615
CNGON3208A;GONGHE;JIANGSU;33.1069;118.8896;;;24773;18614
CNHUN4302A;HUNANAO;HUNAN;27.27712;113.522379;;;;18613
CNSIS3611A;SISHIBA;JIANGXI;28.2732;118.0188;;;19501;18611
CNKAI2224A;KAISHANTUN;JILIN;42.7182;129.7487;;;13652;18611
CNSHI4690B;SHIYUETIAN;HAINAN;19.3289;108.9492;;;;18607
CNSHU5002E;SHUANGLONG;CHONGQING;29.859172;107.780265;;;28566;18600
CNQIN5120B;QINGSHUI;SICHUAN;30.191855;104.045075;;;;18597
CNCAN3505A;CANNEI;FUJIAN;25.0687639;118.2221026;;;;18589
CNDUK6105A;DUKANG;SHAANXI;35.1784;109.5045;;;;18589
CNSAN4311A;SANKOUTANG;HUNAN;26.4265;111.7999;;;24251;18586
CNCHA6212A;CHANGWU;GANSU;33.563986;104.645958;;;;18577
CNCHA6104A;CHANGWU;SHAANXI;35.205886;107.798757;9686;10480;14976;18577
CNMEN5328C;MENGLUN;YUNNAN;21.9443;101.2595;;;21812;18566
CNJIA4409A;JIANGHU;GUANGDONG;21.8713;110.6055;;;19443;18562
CNNAN2104B;NANKOUQIAN;LIAONING;41.9778;124.5923;;;;18544
CNERN2101A;ERNIU;LIAONING;42.768891;123.160954;;;;18543
CNBAI1403A;BAIJING;SHANXI;30.9206703;121.9268001;;;;18538
CNDAZ4601A;DAZHIPO;HAINAN;19.8013;110.689;;;;18530
CNSHU4331A;SHUITIANHE;HUNAN;28.5317;109.5765;;;;18525
CNANZ2207A;ANZI;JILIN;44.8206;124.0357;;;14105;18524
CNMEN5308C;MENGLIE;YUNNAN;22.5945;101.8409;;;;18519
CNFUM2205A;FUMIN;JILIN;42.5044;126.4054;;;10680;18514
CNDAC1307A;DACANGGAI;HEBEI;40.7498;114.9926;;;21561;18512
CNBAO5117B;BAOEN;SICHUAN;32.4091274;104.5327186;;;;18506
CNYUD5306A;YUDONG;YUNNAN;27.455286;105.151959;;;;18499
CNYUA6107B;YUANGONG;SHAANXI;33.2401;107.2449;;;23084;18499
CNYAO6102A;YAOQU;SHAANXI;35.1813;108.8671;;;20987;18499
CNMIL6110A;MILIANG;SHAANXI;33.3057;109.486;;;;18497
CNSHA3611C;SHAOYANG;JIANGXI;27.2898649;111.1759384;;;;18494
CNZIJ4508A;ZIJING;GUANGXI;23.6447;110.0165;;;18531;18490
CNANB5308A;ANBAN;YUNNAN;23.8583;100.8879;;;;18487
CNDAY3209A;DAYOU;JIANGSU;34.2108;119.9195;;;;18487
CNTON4301A;TONGGUAN;HUNAN;48.146858;125.019167;;;;18487
CNYUW1404A;YUWU;SHANXI;36.3784;112.8269;;;18986;18486
CNXIX1508A;XIXIAOZHAO;NEIMENGGU;40.8840487;108.363617;;;;18479
CNHEI1308A;HEISHANJU;HEBEI;41.0357;116.9394;;;;18475
CNDAO5227A;DAOPING;GUIZHOU;26.9292;107.3283;;;22651;18471
CNDAS5001A;DASHUN;CHONGQING;23.1794128;107.6811747;;;;18470
CNDON5117B;DONGLIU;SICHUAN;34.2579981;108.9522414;;;;18467
CNXIN2208B;XINGLONGSHAN;JILIN;44.8309;122.4177;;;12739;18452
CNTAL2306A;TALAHA;HEILONGJIANG;46.148;124.1454;;;;18446
CNXIN4331A;XINGLONGCHANG;HUNAN;31.842752;106.880706;;;;18438
CNMOH5308A;MOHEI;YUNNAN;23.1625;101.1662;;;;18433
CNOUY4310A;OUYANGHAI;HUNAN;25.7442087;112.7351662;;;;18422
CNKON4206A;KONGWAN;HUBEI;31.5657;112.275;;;18741;18419
CNYUT3308A;YUTOU;ZHEJIANG;28.6265;118.5075;;;21854;18413
CNZHO3609A;ZHONGZHOU;JIANGXI;26.231916;112.827526;;;;18407
CNJIU5203A;JIUCANG;GUIZHOU;27.6991;106.0632;;;23655;18401
CNCAO6103A;CAOJIA;SHAANXI;27.8329;111.3398;;;18640;18397
CNGAO6107A;GAOZHAIZI;SHAANXI;32.8372;106.3297;;;17943;18395
CNZAO5116A;ZAOSHAN;SICHUAN;30.4547;106.6101;;;24976;18390
CNLIU3408A;LIUFAN;ANHUI;30.482708;116.029466;;;;18388
CNGUJ3608A;GUJIANG;JIANGXI;27.181607;114.796723;;;;18380
CNHUA3611B;HUATANSHAN;JIANGXI;28.7174;117.8148;;;20750;18374
CNCHA4412A;CHANGGANG;GUANGDONG;23.2775;111.5863;;;;18369
CNHAI4408A;HAIAN;GUANGDONG;20.2663;110.2182;;;;18368
CNXIB3504A;XIBIN;FUJIAN;26.3681;118.3759;;;22993;18366
CNXIY2201A;XIYINGCHENG;JILIN;44.0226;125.7887;;;12103;18361
CNPAN5306A;PANHE;YUNNAN;36.1619815;117.1659456;;;;18353
CNLAI4514A;LAITUAN;GUANGXI;22.4487;107.5068;;;21645;18351
CNHES4416A;HESHI;GUANGDONG;28.836137;114.616664;;;;18351
CNBEI3607A;BEITOU;JIANGXI;22.7304833;113.3409572;;;;18342
CNDON3611A;DONGYANG;JIANGXI;28.507946;118.436243;;;;18338
CNREN4205A;RENHEPING;HUBEI;30.103;111.2429;;;;18332
CNYUN2204A;YUNDING;JILIN;43.0376;124.9202;;;10020;18332
CNKON6208A;KONGTONG;GANSU;35.546235;106.599369;;;;18324
CNSAN4601A;SANMENPO;HAINAN;19.7173;110.562;;;;18317
CNSHU5002C;SHUANGGUI;CHONGQING;30.239;107.5718;;;27512;18315
CNHEL4311A;HELUKOU;HUNAN;24.7197;111.4724;;;;18291
CNBAI6110A;BAIYANGDIAN;SHAANXI;33.7884;110.0893;;;18640;18283
CNJUB2302A;JUBAO;HEILONGJIANG;47.8903;124.1818;;;;18279
CNTON5001B;TONGLE;CHONGQING;30.630173;120.565099;;;;18278
CNSHU3412C;SHUZHUANG;ANHUI;33.0423;115.4088;;;24469;18278
CNSHA5227A;SHANGSI;GUIZHOU;25.6119;107.494;;;23066;18275
CNPAN4115A;PANXIN;HENAN;31.344692;109.172505;;;;18275
CNTUD5222A;TUDIAO;GUIZHOU;28.4543;108.2089;;;;18272
CNSHE4307A;SHESHIQIAO;HUNAN;31.1501387;121.5638033;;;;18272
CNJIA5301A;JIAOPINGDU;YUNNAN;27.531021;104.126798;;;;18269
CNYON4304A;YONGJI;HUNAN;26.6331;112.8306;;;29330;18267
CNYAN4312A;YANMEN;HUNAN;26.09581;110.266407;;;;18262
CNYON5107A;YONGMING;SICHUAN;31.3746;104.8687;;;25437;18259
CNAND2208A;ANDING;JILIN;39.6209;116.488;;;14844;18250
CNQIZ3410A;QIZILI;ANHUI;30.0016;118.7441;;;;18236
CNTON4504A;TONGXIN;GUANGXI;23.2448;110.9618;;;;18234
CNFEI4310A;FEIXIAN;HUNAN;25.7998;112.4444;;;20932;18230
CNSAP6210A;SAPU;GANSU;31.175;117.0205;;;30240;18221
CNMUH5222A;MUHUANG;GUIZHOU;28.0818;108.6877;;;;18218
CNZER5223A;ZERONG;GUIZHOU;37.1110959;110.1117034;;;;18217
CNLIA4310A;LIANTANG;HUNAN;26.0812;112.4613;;;;18211
CNFAN3609A;FANGXI;JIANGXI;28.3502;114.6496;;;;18211
CNLUT3608A;LUTIAN;JIANGXI;26.5342;114.5907;;;;18195
CNSAN3305A;SANHE;ZHEJIANG;28.677807;111.983377;;;;18195
CNDON3601A;DONGXIN;JIANGXI;28.601285;115.846538;;;;18190
CNBAN2107B;BANLAMEN;LIAONING;41.8572;122.4278;;;19257;18184
CNSHI2205A;SHIDAOHE;JILIN;42.6332;126.488;;;;18182
CNDAS3306A;DASHIJU;ZHEJIANG;29.444529;121.04024;;;;18179
CNWAN5227A;WANGSI;GUIZHOU;37.9956;116.9326;;;37089;18177
CNQIN5114D;QINGSHUI;SICHUAN;24.206795;113.855043;;;;18175
CNJIA4690B;JIALE;HAINAN;19.5889;110.0018;;;19028;18170
CNGON3610B;GONGFANG;JIANGXI;27.6071;115.7495;;;;18170
CNSHI2103A;SHIHUIYAO;LIAONING;40.3099;123.0877;;;;18170
CNJIN1504C;JINGPENG;NEIMENGGU;43.2479;117.5109;;;;18170
CNWAN4408A;WANGCUNGANG;GUANGDONG;21.434;110.9252;;;18756;18151
CNBEI2302B;BEILIAN;HEILONGJIANG;48.2273;125.6371;;;21642;18146
CNDUN4402A;DUNGANG;GUANGDONG;24.9163;114.1425;;;19563;18140
CNLUO3608B;LUOTIAN;JIANGXI;27.000367;115.538296;;;;18134
CNJIN3606B;JINTUN;JIANGXI;28.1205;117.2307;;;;18130
CNBAI3609A;BAILIANG;JIANGXI;28.198602;114.419332;;;;18130
CNXIA2301C;XIANGSHUN;HEILONGJIANG;22.2677764;113.4860235;;;;18127
CNLVH6109A;LVHE;SHAANXI;25.1606;101.3881;;;;18124
CNHEI1302A;HEIYANZI;HEBEI;39.2331;118.1486;;;19500;18102
CNGAO4302A;GAOLONG;HUNAN;34.6284;112.6972;;;;18094
CNXIN1508A;XINGONG ZHONG;NEIMENGGU;41.081827;108.05782;;;;18087
CNDAH2110A;DAHENAN;LIAONING;41.4942;123.3531;;;19313;18086
CNJIS1509A;JISHENGTAI;NEIMENGGU;41.732052;111.506772;;;;18074
CNLIX4305A;LIXIQIAO;HUNAN;26.7918;110.4118;;;;18070
CNYON5117A;YONGSHENG;SICHUAN;36.8830006;118.7452216;;;;18068
CNHEY2203A;HEYUAN;JILIN;23.8242947;114.7659617;;;;18066
CNYIN3411A;YINJIAN;ANHUI;32.7258;117.6052;;;10865;18066
CNDON4209A;DONGZHONG;HUBEI;30.5615724;114.2459689;;;;18065
CNMEN5309F;MENGSHENG;YUNNAN;32.0142992;117.2377537;;;;18064
CNXIA4514B;XIASHI;GUANGXI;30.5254;120.6924;;;;18060
CNSET1404A;SETOU;SHANXI;35.9378;112.9407;;;;18060
CNJIE3607A;JIECUN;JIANGXI;33.547512;118.417569;;;;18057
CNBAO2113A;BAOGUOLAO;LIAONING;42.0917;120.8297;;;24997;18052
CNCEN5224A;CENGTAI;GUIZHOU;27.4849;105.4517;;;22095;18042
CNDAT1308A;DATAN;HEBEI;41.5704;116.0007;;;;18034
CNNAN4115B;NANDAQIAO;HENAN;28.1825131;112.9910299;;;;18016
CNXIN5101D;XINXING;SICHUAN;30.5437;104.1186;;;;18016
CNLEI4105A;LEIKOU;HENAN;36.156181;114.002427;;;;18014
CNZAO3411A;ZAOXIANG;ANHUI;37.7008362;117.8981049;;;;18011
CNGUA4414A;GUANGDE;GUANGDONG;24.1386;116.733;;;23412;18005
CNSAN5002C;SANGPING;CHONGQING;30.473736;120.037317;;;;18005
CNLIA3610A;LIANCHENG;JIANGXI;22.6506351;114.2019407;;;;18004
CNNAN6105A;NANSHI;SHAANXI;26.81964;114.804064;;;;18004
CNJIU4416A;JIUHE;GUANGDONG;23.4944;115.05;;;15226;18002
CNERL5113A;ERLONG;SICHUAN;35.5887502;103.2184948;;;29154;18002
CNLIN6208A;LINGTAI;GANSU;35.065398;107.621123;10482;11136;15390;18001
CNSHA4311A;SHANGJIANGWEI;HUNAN;26.515887;99.917014;;;19303;17986
CNFAN4310A;FANGYUAN;HUNAN;25.6609;112.659;;;22635;17982
CNHES3604A;HESHI;JIANGXI;28.836137;114.616664;;;;17982
CNZHO5120B;ZHOUJIA;SICHUAN;29.4682107;113.4547488;;;;17982
CNANK2205A;ANKOU;JILIN;42.1354;125.6021;;;10811;17980
CNNIL5119A;NILONG;SICHUAN;29.7178413;121.6006547;;;;17977
CNTAN1308A;TANGDAOHE;HEBEI;40.6333;118.971;;;;17975
CNJIE5106A;JIEXING;SICHUAN;30.3547214;114.4171721;;;;17974
CNSHI4115A;SHIFODIAN;HENAN;34.34817;111.358108;;;;17973
CNLIU2106A;LIUJIAHE;LIAONING;40.6672;123.9736;;;22299;17971
CNHAN6229A;HANJI;GANSU;37.8941;117.1912;;;;17970
CNQIA4690A;QIAOTOU;HAINAN;19.9628;109.9299;;;;17949
CNGUA5114A;GUANGJI;SICHUAN;38.304898;109.755261;;;;17934
CNJIG2106A;JIGUANSHAN;LIAONING;40.5257;123.9118;;;23654;17932
CNSHI3611A;SHISHI;JIANGXI;28.254785;114.776853;;;;17931
CNQIN3610A;QINGNI;JIANGXI;27.8194;116.6041;;;24890;17929
CNDUI5224A;DUIPO;GUIZHOU;27.4873;105.3069;;;24134;17928
CNJIN4310A;JINGUI;HUNAN;24.0162;115.4327;;;17495;17923
CNXIN4309A;XINWAN;HUNAN;30.2722;120.5396;;;;17923
CNZUN5106A;ZUNDAO;SICHUAN;31.3759;104.1085;;;21720;17920
CNXIN4307B;XINGUAN;HUNAN;29.6213;111.3004;;;;17919
CNTIA5114A;TIANE;SICHUAN;26.977259;114.507114;;;;17911
CNZHU2113A;ZHULUKE;LIAONING;41.6558;119.9192;;;22878;17906
CNSAN4301A;SANKOU;HUNAN;30.0963;119.7456;;;;17889
CNLIU1505A;LIUJIAZI;NEIMENGGU;42.7501;121.3599;;;24726;17887
CNJIZ1304A;JIZE;HEBEI;36.9277;114.8765;8852;11270;10434;17886
CNSAN4502B;SANFANG;GUANGXI;25.2513;108.8277;;;;17879
CNTAN3604A;TANXI;JIANGXI;28.98;115.6426;;;;17875
CNSAI3412A;SAIJIAN;ANHUI;32.497911;116.460565;;;;17873
CNTUO6521A;TUOKEXUN;XINJIANG;42.7892;88.6555;;;;17871
CNMAB4413A;MABEI;GUANGDONG;39.7428529;118.2540297;;;;17869
CNTIA6107A;TIANMING;SHAANXI;32.9754;107.3036;;;12239;17865
CNXIN3213A;XINZHUANG;JIANGSU;33.9649;118.4494;;;;17863
CNKEZ6529A;KEZILE;XINJIANG;38.9252963;76.1770539;;;;17858
CNLUD5133A;LUDING;SICHUAN;29.92;102.25;;10342;13318;17856
CNYEM2112A;YEMIN;LIAONING;42.508;123.9418;;;21450;17842
CNJIA5001A;JIAPING;CHONGQING;28.9926;106.3399;;;13849;17840
CNCHA6540A;CHABUCHAER;XINJIANG;43.838;81.1502;;;;17839
CNHAX6206A;HAXI;GANSU;37.427;102.5994;;;25420;17836
CNSON3501A;SONGKOU;FUJIAN;25.7889;118.5918;;;;17835
CNGAO6108A;GAO;SHAANXI;37.662878;109.560766;;;;17828
CNYUA5002B;YUANJIAO;CHONGQING;30.2825735;120.081301;;;22576;17821
CNAPE5001A;APENGJIANG;CHONGQING;31.2853783;121.4535797;;;;17817
CNHEQ6108A;HEQUAN;SHAANXI;37.5437;107.6079;;;;17816
CNBAI3408C;BAIMEI;ANHUI;30.904594;117.40099;;;;17814
CNQUN5117A;QUNAN;SICHUAN;34.802383;117.2688279;;;;17804
CNFUL4511B;FULI;GUANGXI;46.7178;131.1104;;;;17803
CNDUO4690A;DUOWEN;HAINAN;19.7672;109.7727;;;12211;17794
CNZHA6106C;ZHANGCUNYI;SHAANXI;35.8816;109.139;;;23162;17792
CNSIL4310A;SILI;HUNAN;27.829328;110.522275;;;;17790
CNZON6209A;ZONGZHAI;GANSU;39.6444;98.6687;;;18668;17786
CNNAN3604B;NANFENG;JIANGXI;29.2628;116.5636;;;;17773
CNFUX4509A;FUXIN;GUANGXI;22.397608;110.674944;;;;17772
CNBAO5002F;BAOHE;CHONGQING;30.056738;107.7057;;;;17766
CNSHI4305D;SHIZHUQIAO;HUNAN;26.980187;111.963349;;;;17759
CNSIM2112A;SIMIANCHENG;LIAONING;42.932;123.9901;;;22369;17759
CNJIE5107A;JIEPAI;SICHUAN;31.4971;104.5869;;;;17755
CNBAO5002B;BAOXING;CHONGQING;29.6125;105.6899;;;12134;17748
CNLIY1407A;LIYANG;SHANXI;37.4041;113.635;;;;17748
CNHEX3506A;HEXI;FUJIAN;24.8832;117.2241;;;;17747
CNERM2205A;ERMI;JILIN;41.7887;125.8367;;;5898;17747
CNSHA6201A;SHANGCHUAN;GANSU;21.7276;112.7824;;;15892;17744
CNWAN4690E;WANLING;HAINAN;19.1743;109.9377;;;;17741
CNSAN4307A;SANHE;HUNAN;37.0211767;114.6312739;;;;17741
CNGAO5101A;GAOGENG;SICHUAN;30.4098;103.6126;;;18417;17738
CNDIN5117A;DINGYUAN;SICHUAN;30.80199;106.79081;;;;17736
CNHAN2110A;HANLING;LIAONING;41.1836;123.5503;;;;17734
CNHEI6110A;HEILONGKOU;SHAANXI;34.0039;109.74;;;19552;17733
CNYOU6529A;YOULUDOUSIBAGE;XINJIANG;;;;;;17724
CNBAW4415A;BAWAN;GUANGDONG;23.0411;115.7467;;;17402;17717
CNZIH3611A;ZIHU;JIANGXI;28.9086;118.151;;;21676;17713
CNYIN5002A;YINPING;CHONGQING;31.5612;117.8428;;;23546;17712
CNHUA3604F;HUANGSHA;JIANGXI;28.9186;114.664;;;;17709
CNXIN6229A;XINJI;GANSU;32.999505;106.825821;;;;17705
CNDUJ3607A;DUJIANG;JIANGXI;24.8626;114.7296;;;19527;17703
CNHOU2109A;HOUXINQIU;LIAONING;42.5749;122.7638;;;;17699
CNWUL4112A;WULICHUAN;HENAN;33.7758;111.046;;;18805;17676
CNFUB4451A;FUBIN;GUANGDONG;23.852017;116.877399;;;17806;17665
CNQIN5117A;QINGHE;SICHUAN;30.9096;107.2256;;;;17664
CNLIU3606A;LIUKOU;JIANGXI;29.707;117.7926;;;;17659
CNHUA3604C;HUAYUAN;JIANGXI;29.59169;115.321008;;;;17647
CNDAT3713A;DATIANZHUANG;SHANDONG;24.9485202;115.6536276;;;;17636
CNHUA3509A;HUANGTIAN;FUJIAN;26.4315;118.6254;;;;17627
CNZEN3610A;ZENGTIAN;JIANGXI;27.352491;115.8444;;;;17612
CNMEN5308D;MENGSUO;YUNNAN;22.633;99.6157;;;;17606
CNTIA4510D;TIANSHENGQIAO;GUANGXI;24.8912;105.0781;;;;17595
CNHEL2106A;HELONGMANZU;LIAONING;42.526275;124.852416;;;;17592
CNHUS3505A;HUSHANG;FUJIAN;34.4833665;111.5443393;;;;17591
CNBAI5105B;BAISHA;SICHUAN;28.9267;105.7518;;;;17588
CNMAN3415A;MANSHUIHE;ANHUI;31.1974;116.0036;;;;17587
CNJIN4309A;JINPEN;HUNAN;26.5781506;111.8416416;;;;17580
CNDOU4105A;DOULI;HENAN;25.5583419;109.0166658;;;;17568
CNYUA1405A;YUANCUN;SHANXI;25.1625161;106.6243772;;;;17565
CNZHA4402A;ZHANGSHI;GUANGDONG;24.544763;113.529271;;;;17563
CNLON5114C;LONGQIAO;SICHUAN;30.069722;104.37594;;;;17563
CNHUO4312A;HUOMACHONG;HUNAN;27.8781;110.2338;;;;17559
CNLUX4212A;LUXI;HUBEI;29.921;113.678;;;;17554
CNZIX3611A;ZIXI;JIANGXI;27.870327;117.246697;;;;17547
CNJIA2302B;JIANGQIAO;HEILONGJIANG;46.769981;123.692224;;;;17547
CNJIA2302A;JIANGQIAO;HEILONGJIANG;46.794922;123.65932;;;22227;17547
CNFUT2202A;FUTAI;JILIN;42.9613;126.2566;;;10346;17545
CNMAS3607A;MASHUANG;JIANGXI;26.0834607;119.2984724;;;;17541
CNCHI4415A;CHISHI;GUANGDONG;22.8808;115.0657;;;14339;17536
CNKEN3608A;KENGTIAN;JIANGXI;23.1046381;113.437138;;;;17524
CNJIE4312A;JIEMUXI;HUNAN;27.888337;111.011723;;;;17521
CNMEI4306A;MEITIANHU;HUNAN;29.5342;112.3217;;;;17521
CNCHA5222A;CHANGXINGPU;GUIZHOU;28.310457;109.20195;;;;17519
CNQIN6105A;QINDONG;SHAANXI;32.6414;120.1548;;;;17519
CNDON3418A;DONGTING;ANHUI;30.867946;119.527707;;;;17518
CNXIG6211A;XIGONGYI;GANSU;35.657159;104.854055;;;;17512
CNQIS5223A;QISHE;GUIZHOU;24.9245;104.7175;;;18960;17507
CNCIY5001A;CIYUN;CHONGQING;29.0775;106.1992;;;10225;17504
CNFUX5114A;FUXING;SICHUAN;36.1135206;120.4146969;;;;17503
CNDAT3601A;DATANGPING;JIANGXI;27.7327558;114.2050724;;;;17494
CNAIC3604A;AICHENG;JIANGXI;29.1002;115.7563;;;20855;17492
CNTAI3610A;TAIYANG;JIANGXI;42.9726;129.3194;;;;17485
CNDES5119A;DESHENG;SICHUAN;31.8046;107.1275;;;;17479
CNYIN6103A;YINGTOU;SHAANXI;34.154;107.7565;;;;17478
CNCHE3609A;CHENGTANG;JIANGXI;28.4253;114.9222;;;;17471
CNTOU2306A;TOUTAI;HEILONGJIANG;45.6643;124.8401;;;20818;17468
CNFEN2306A;FENGLE;HEILONGJIANG;45.7664;125.4243;;;;17468
CNZHA3213A;ZHANGWEI;JIANGSU;34.7121134;113.6422806;;;;17459
CNBAI4307A;BAILUQIAO;HUNAN;28.7545;112.2607;;;18701;17458
CNDIN2101A;DINGJIAFANG;LIAONING;39.261343;122.178725;;;;17458
CNHUA4305F;HUANGJING;HUNAN;30.3802904;114.261074;;;;17457
CNJIA2113A;JIANPING;LIAONING;41.901;119.7117;;;;17456
CNSHU5119B;SHUANGSHENG;SICHUAN;30.765164;107.015158;;;;17452
CNTIA6104A;TIANFU;SHAANXI;30.9871037;103.6387018;;;;17443
CNQUA1408A;QUANZHANG;SHANXI;35.6518;111.1063;;;18394;17443
CNBEI4312A;BEIRONG;HUNAN;40.5075127;117.1724953;;;;17443
CNHES5109A;HESHA;SICHUAN;36.523;114.5836;;;35382;17442
CNTON1504A;TONGBU;NEIMENGGU;30.7257;117.7995;;;;17441
CNHUA4690B;HUANGTONG;HAINAN;37.7291761;106.2465673;;;;17422
CNCHA4402A;CHANGLAI;GUANGDONG;25.0852;113.3869;;;17404;17416
CNHAO2101A;HAOGUANTUN;LIAONING;42.6753;123.4814;;;;17408
CNMEI3506B;MEIZHOU;FUJIAN;24.3927233;116.8345648;;;;17405
CNXIU4307A;XIUMEI;HUNAN;29.5106;111.6291;;;20738;17404
